DATA;WORK_ORDER;ID_OPERADOR;ID_EQUIPE;QTDE;ID_GRADE;ID_PRODUTO;ID_COR
21/09/2024;37834;2840;4750;12;3;330074;555762
21/09/2024;37835;2840;4750;1;4;344072;555757
21/09/2024;37833;2840;4750;5;4;338547;555759
21/09/2024;37834;2840;4750;9;4;330074;555762
21/09/2024;37834;2840;4750;10;4;330074;555762
21/09/2024;37834;2840;4750;12;4;330074;555762
21/09/2024;37835;2840;4750;5;5;344072;555757
21/09/2024;37833;2840;4750;3;5;338547;555759
21/09/2024;37833;2840;4750;8;5;338547;555759
21/09/2024;37834;2840;4750;10;5;330074;555762
21/09/2024;37834;2840;4750;10;5;330074;555762
21/09/2024;37837;2837;4751;1;7;345791;555754
21/09/2024;37838;2837;4751;7;7;341300;555762
21/09/2024;37838;2837;4751;8;7;341300;555762
21/09/2024;37839;2837;4751;3;7;343395;555759
21/09/2024;37837;2837;4751;1;3;345791;555754
21/09/2024;37838;2837;4751;4;3;341300;555762
21/09/2024;37838;2837;4751;5;3;341300;555762
21/09/2024;37838;2837;4751;6;3;341300;555762
21/09/2024;37838;2837;4751;6;3;341300;555762
21/09/2024;37838;2837;4751;7;3;341300;555762
21/09/2024;37838;2837;4751;8;3;341300;555762
21/09/2024;37839;2837;4751;11;3;343395;555759
21/09/2024;37840;2837;4751;6;4;342119;555760
21/09/2024;37841;2837;4751;1;4;330484;555758
21/09/2024;37837;2837;4751;2;4;345791;555754
21/09/2024;37839;2837;4751;6;4;343395;555759
21/09/2024;37839;2837;4751;4;5;343395;555759
21/09/2024;37842;4595;4751;5;7;351583;555755
21/09/2024;37842;4595;4751;4;3;351583;555755
21/09/2024;37842;4595;4751;7;3;351583;555755
21/09/2024;37842;4595;4751;7;4;351583;555755
21/09/2024;37842;4595;4751;4;5;351583;555755
21/09/2024;37843;4856;4751;13;7;347895;555755
21/09/2024;37843;4856;4751;5;3;347895;555755
21/09/2024;37843;4856;4751;7;3;347895;555755
21/09/2024;37843;4856;4751;9;3;347895;555755
21/09/2024;37843;4856;4751;17;3;347895;555755
21/09/2024;37843;4856;4751;12;4;347895;555755
21/09/2024;37843;4856;4751;7;5;347895;555755
21/09/2024;37844;2841;4752;0;7;341358;555760
21/09/2024;37844;2841;4752;2;3;341358;555760
21/09/2024;37844;2841;4752;5;4;341358;555760
21/09/2024;37844;2841;4752;0;5;341358;555760
21/09/2024;37845;2850;4752;1;7;342504;555758
21/09/2024;37845;2850;4752;2;3;342504;555758
21/09/2024;37845;2850;4752;2;4;342504;555758
21/09/2024;37846;2850;4752;6;4;338547;555759
21/09/2024;37846;2850;4752;7;4;338547;555759
21/09/2024;37845;2850;4752;2;5;342504;555758
21/09/2024;37847;2832;4755;0;7;342501;555755
21/09/2024;37847;2832;4755;11;7;342501;555755
21/09/2024;37847;2832;4755;12;7;342501;555755
21/09/2024;37847;2832;4755;13;7;342501;555755
21/09/2024;37847;2832;4755;14;7;342501;555755
21/09/2024;37848;2832;4755;1;7;341300;555761
21/09/2024;37849;2832;4755;4;3;337959;555761
21/09/2024;37847;2832;4755;3;3;342501;555755
21/09/2024;37847;2832;4755;9;3;342501;555755
21/09/2024;37847;2832;4755;14;3;342501;555755
21/09/2024;37847;2832;4755;16;3;342501;555755
21/09/2024;37848;2832;4755;6;3;341300;555761
21/09/2024;37847;2832;4755;9;4;342501;555755
21/09/2024;37847;2832;4755;10;4;342501;555755
21/09/2024;37847;2832;4755;11;4;342501;555755
21/09/2024;37847;2832;4755;11;4;342501;555755
21/09/2024;37847;2832;4755;12;4;342501;555755
21/09/2024;37847;2832;4755;13;4;342501;555755
21/09/2024;37847;2832;4755;14;4;342501;555755
21/09/2024;37847;2832;4755;16;4;342501;555755
21/09/2024;37848;2832;4755;4;4;341300;555761
21/09/2024;37847;2832;4755;1;5;342501;555755
21/09/2024;37848;2832;4755;2;5;341300;555761
22/09/2024;37850;2841;4752;6;4;344531;555761
22/09/2024;37850;2841;4752;11;4;344531;555761
22/09/2024;37850;2841;4752;11;4;344531;555761
22/09/2024;37850;2841;4752;12;4;344531;555761
22/09/2024;37850;2841;4752;13;4;344531;555761
22/09/2024;37850;2841;4752;5;5;344531;555761
22/09/2024;37850;2841;4752;13;5;344531;555761
22/09/2024;37850;2841;4752;13;5;344531;555761
22/09/2024;37851;2850;4752;3;7;334879;555756
22/09/2024;37852;2850;4752;7;7;341358;555758
22/09/2024;37851;2850;4752;2;3;334879;555756
22/09/2024;37851;2850;4752;3;3;334879;555756
22/09/2024;37851;2850;4752;3;3;334879;555756
22/09/2024;37852;2850;4752;7;3;341358;555758
22/09/2024;37851;2850;4752;2;4;334879;555756
22/09/2024;37851;2850;4752;3;4;334879;555756
22/09/2024;37852;2850;4752;7;4;341358;555758
22/09/2024;37851;2850;4752;2;5;334879;555756
22/09/2024;37851;2850;4752;2;5;334879;555756
22/09/2024;37852;2850;4752;7;5;341358;555758
22/09/2024;37853;4801;4753;10;7;345406;555756
22/09/2024;37853;4801;4753;16;7;345406;555756
22/09/2024;37853;4801;4753;17;7;345406;555756
22/09/2024;37853;4801;4753;6;4;345406;555756
22/09/2024;37853;4801;4753;11;4;345406;555756
22/09/2024;37853;4801;4753;12;4;345406;555756
22/09/2024;37853;4801;4753;12;4;345406;555756
22/09/2024;37853;4801;4753;15;4;345406;555756
22/09/2024;37853;4801;4753;16;4;345406;555756
22/09/2024;37853;4801;4753;7;5;345406;555756
22/09/2024;37853;4801;4753;15;5;345406;555756
22/09/2024;37853;4801;4753;16;5;345406;555756
22/09/2024;37853;4801;4753;16;5;345406;555756
22/09/2024;37853;4801;4753;17;5;345406;555756
22/09/2024;37853;4801;4753;17;5;345406;555756
22/09/2024;37854;3145;4754;9;7;331268;555759
22/09/2024;37854;3145;4754;3;3;331268;555759
22/09/2024;37854;3145;4754;14;3;331268;555759
22/09/2024;37854;3145;4754;17;3;331268;555759
22/09/2024;37855;3145;4754;3;3;342501;555755
22/09/2024;37855;3145;4754;6;3;342501;555755
22/09/2024;37855;3145;4754;6;3;342501;555755
22/09/2024;37855;3145;4754;6;3;342501;555755
22/09/2024;37855;3145;4754;7;3;342501;555755
22/09/2024;37855;3145;4754;9;3;342501;555755
22/09/2024;37855;3145;4754;9;3;342501;555755
22/09/2024;37855;3145;4754;11;3;342501;555755
22/09/2024;37854;3145;4754;9;4;331268;555759
22/09/2024;37854;3145;4754;14;4;331268;555759
22/09/2024;37854;3145;4754;13;5;331268;555759
22/09/2024;37856;3917;4754;6;7;344531;555761
22/09/2024;37856;3917;4754;12;7;344531;555761
22/09/2024;37856;3917;4754;15;7;344531;555761
22/09/2024;37856;3917;4754;9;3;344531;555761
22/09/2024;37856;3917;4754;10;3;344531;555761
22/09/2024;37856;3917;4754;11;3;344531;555761
22/09/2024;37856;3917;4754;12;3;344531;555761
22/09/2024;37856;3917;4754;12;3;344531;555761
22/09/2024;37857;3917;4754;11;3;345406;555756
22/09/2024;37857;3917;4754;12;3;345406;555756
22/09/2024;37857;3917;4754;12;3;345406;555756
22/09/2024;37857;3917;4754;12;3;345406;555756
22/09/2024;37857;3917;4754;15;3;345406;555756
22/09/2024;37857;3917;4754;15;3;345406;555756
22/09/2024;37857;3917;4754;16;3;345406;555756
22/09/2024;37857;3917;4754;16;3;345406;555756
23/09/2024;37858;2826;2917;4;3;330484;555759
23/09/2024;37859;2826;2917;4;3;330454;555756
23/09/2024;37860;2826;2917;4;3;331268;555759
23/09/2024;37861;2826;2917;4;3;331268;555760
23/09/2024;37862;2826;2917;4;3;342501;555759
23/09/2024;37863;2826;2917;4;3;342501;555760
23/09/2024;37864;2826;2917;4;3;340066;555759
23/09/2024;37865;2826;2917;4;3;340066;555760
23/09/2024;37866;2854;2917;6;7;328523;555758
23/09/2024;37867;2854;2917;2;7;346359;555759
23/09/2024;37867;2854;2917;15;7;346359;555759
23/09/2024;37867;2854;2917;15;7;346359;555759
23/09/2024;37868;2854;2917;2;7;339382;555757
23/09/2024;37869;2854;2917;0;3;341358;555754
23/09/2024;37870;2854;2917;7;3;347612;555757
23/09/2024;37871;2854;2917;10;3;341355;555754
23/09/2024;37871;2854;2917;11;3;341355;555754
23/09/2024;37866;2854;2917;9;3;328523;555758
23/09/2024;37867;2854;2917;7;3;346359;555759
23/09/2024;37867;2854;2917;14;3;346359;555759
23/09/2024;37867;2854;2917;18;3;346359;555759
23/09/2024;37867;2854;2917;19;3;346359;555759
23/09/2024;37868;2854;2917;7;3;339382;555757
23/09/2024;37869;2854;2917;3;4;341358;555754
23/09/2024;37870;2854;2917;7;4;347612;555757
23/09/2024;37871;2854;2917;7;4;341355;555754
23/09/2024;37871;2854;2917;8;4;341355;555754
23/09/2024;37866;2854;2917;9;4;328523;555758
23/09/2024;37867;2854;2917;3;4;346359;555759
23/09/2024;37867;2854;2917;19;4;346359;555759
23/09/2024;37868;2854;2917;7;4;339382;555757
23/09/2024;37869;2854;2917;4;5;341358;555754
23/09/2024;37870;2854;2917;3;5;347612;555757
23/09/2024;37871;2854;2917;6;5;341355;555754
23/09/2024;37871;2854;2917;8;5;341355;555754
23/09/2024;37866;2854;2917;6;5;328523;555758
23/09/2024;37867;2854;2917;2;5;346359;555759
23/09/2024;37867;2854;2917;12;5;346359;555759
23/09/2024;37867;2854;2917;15;5;346359;555759
23/09/2024;37868;2854;2917;7;5;339382;555757
23/09/2024;37870;2854;2917;0;6;347612;555757
23/09/2024;37868;2854;2917;6;6;339382;555757
23/09/2024;37872;3376;2917;4;3;338547;555759
23/09/2024;37873;3376;2917;4;3;338547;555760
23/09/2024;37874;3376;2917;4;3;347680;555759
23/09/2024;37875;3376;2917;4;3;347680;555760
23/09/2024;37876;2840;4750;4;7;351583;555762
23/09/2024;37877;2840;4750;3;7;342504;555759
23/09/2024;37878;2840;4750;4;3;338547;555755
23/09/2024;37879;2840;4750;2;3;334508;555756
23/09/2024;37879;2840;4750;5;4;334508;555756
23/09/2024;37876;2840;4750;1;4;351583;555762
23/09/2024;37879;2840;4750;1;5;334508;555756
23/09/2024;37876;2840;4750;9;5;351583;555762
23/09/2024;37876;2840;4750;18;5;351583;555762
23/09/2024;37877;2840;4750;1;5;342504;555759
23/09/2024;37880;2837;4751;1;7;351110;555755
23/09/2024;37880;2837;4751;1;3;351110;555755
23/09/2024;37881;2837;4751;6;3;343101;555756
23/09/2024;37880;2837;4751;1;4;351110;555755
23/09/2024;37881;2837;4751;3;4;343101;555756
23/09/2024;37880;2837;4751;0;5;351110;555755
23/09/2024;37882;4595;4751;7;7;342630;555759
23/09/2024;37882;4595;4751;6;3;342630;555759
23/09/2024;37882;4595;4751;7;3;342630;555759
23/09/2024;37882;4595;4751;8;3;342630;555759
23/09/2024;37882;4595;4751;9;3;342630;555759
23/09/2024;37882;4595;4751;4;4;342630;555759
23/09/2024;37882;4595;4751;6;4;342630;555759
23/09/2024;37882;4595;4751;8;4;342630;555759
23/09/2024;37882;4595;4751;4;5;342630;555759
23/09/2024;37882;4595;4751;8;5;342630;555759
23/09/2024;37882;4595;4751;8;5;342630;555759
23/09/2024;37883;2832;4755;43;7;338547;555761
23/09/2024;37883;2832;4755;24;3;338547;555761
23/09/2024;37883;2832;4755;27;3;338547;555761
23/09/2024;37883;2832;4755;33;3;338547;555761
23/09/2024;37883;2832;4755;7;4;338547;555761
23/09/2024;37883;2832;4755;47;4;338547;555761
23/09/2024;37883;2832;4755;32;5;338547;555761
24/09/2024;37884;2826;2917;4;3;332954;555759
24/09/2024;37885;2854;2917;16;7;330454;555754
24/09/2024;37886;2854;2917;5;7;351110;555760
24/09/2024;37887;2854;2917;20;7;342119;555760
24/09/2024;37888;2854;2917;1;7;347605;555760
24/09/2024;37889;2854;2917;3;3;346359;555754
24/09/2024;37885;2854;2917;8;3;330454;555754
24/09/2024;37885;2854;2917;13;3;330454;555754
24/09/2024;37885;2854;2917;14;3;330454;555754
24/09/2024;37886;2854;2917;6;3;351110;555760
24/09/2024;37886;2854;2917;8;3;351110;555760
24/09/2024;37887;2854;2917;20;3;342119;555760
24/09/2024;37888;2854;2917;3;3;347605;555760
24/09/2024;37889;2854;2917;3;4;346359;555754
24/09/2024;37885;2854;2917;12;4;330454;555754
24/09/2024;37885;2854;2917;14;4;330454;555754
24/09/2024;37885;2854;2917;15;4;330454;555754
24/09/2024;37886;2854;2917;9;4;351110;555760
24/09/2024;37888;2854;2917;1;4;347605;555760
24/09/2024;37889;2854;2917;1;5;346359;555754
24/09/2024;37885;2854;2917;11;5;330454;555754
24/09/2024;37885;2854;2917;13;5;330454;555754
24/09/2024;37886;2854;2917;6;5;351110;555760
24/09/2024;37888;2854;2917;1;5;347605;555760
24/09/2024;37889;2854;2917;0;6;346359;555754
24/09/2024;37890;3376;2917;4;3;355311;555759
24/09/2024;37891;3376;2917;4;3;347605;555759
24/09/2024;37892;2841;4752;21;7;342501;555759
24/09/2024;37893;2841;4752;12;3;328523;555760
24/09/2024;37893;2841;4752;13;3;328523;555760
24/09/2024;37893;2841;4752;13;3;328523;555760
24/09/2024;37894;2841;4752;29;3;342501;555755
24/09/2024;37892;2841;4752;21;3;342501;555759
24/09/2024;37893;2841;4752;7;4;328523;555760
24/09/2024;37893;2841;4752;9;4;328523;555760
24/09/2024;37893;2841;4752;9;4;328523;555760
24/09/2024;37893;2841;4752;12;4;328523;555760
24/09/2024;37894;2841;4752;13;4;342501;555755
24/09/2024;37894;2841;4752;29;4;342501;555755
24/09/2024;37893;2841;4752;6;5;328523;555760
24/09/2024;37893;2841;4752;7;5;328523;555760
24/09/2024;37893;2841;4752;8;5;328523;555760
24/09/2024;37894;2841;4752;3;5;342501;555755
24/09/2024;37894;2841;4752;17;5;342501;555755
24/09/2024;37895;2850;4752;4;7;341300;555755
24/09/2024;37895;2850;4752;9;7;341300;555755
24/09/2024;37895;2850;4752;10;7;341300;555755
24/09/2024;37895;2850;4752;11;7;341300;555755
24/09/2024;37895;2850;4752;3;3;341300;555755
24/09/2024;37895;2850;4752;3;3;341300;555755
24/09/2024;37895;2850;4752;8;3;341300;555755
24/09/2024;37895;2850;4752;9;3;341300;555755
24/09/2024;37895;2850;4752;10;3;341300;555755
24/09/2024;37895;2850;4752;10;3;341300;555755
24/09/2024;37895;2850;4752;11;3;341300;555755
24/09/2024;37895;2850;4752;11;3;341300;555755
24/09/2024;37895;2850;4752;12;3;341300;555755
24/09/2024;37895;2850;4752;13;3;341300;555755
24/09/2024;37895;2850;4752;13;3;341300;555755
24/09/2024;37895;2850;4752;7;4;341300;555755
24/09/2024;37895;2850;4752;8;4;341300;555755
24/09/2024;37895;2850;4752;8;4;341300;555755
24/09/2024;37895;2850;4752;9;4;341300;555755
24/09/2024;37895;2850;4752;10;4;341300;555755
24/09/2024;37895;2850;4752;12;4;341300;555755
24/09/2024;37895;2850;4752;12;4;341300;555755
24/09/2024;37895;2850;4752;13;4;341300;555755
24/09/2024;37895;2850;4752;13;4;341300;555755
24/09/2024;37895;2850;4752;14;4;341300;555755
24/09/2024;37895;2850;4752;7;5;341300;555755
24/09/2024;37895;2850;4752;9;5;341300;555755
24/09/2024;37895;2850;4752;9;5;341300;555755
24/09/2024;37895;2850;4752;12;5;341300;555755
24/09/2024;37895;2850;4752;13;5;341300;555755
24/09/2024;37895;2850;4752;13;5;341300;555755
24/09/2024;37896;2845;4753;13;3;351583;555762
24/09/2024;37896;2845;4753;15;3;351583;555762
24/09/2024;37896;2845;4753;20;3;351583;555762
24/09/2024;37897;2845;4753;2;3;338292;555759
24/09/2024;37896;2845;4753;21;4;351583;555762
24/09/2024;37896;2845;4753;27;4;351583;555762
24/09/2024;37896;2845;4753;29;4;351583;555762
24/09/2024;37897;2845;4753;2;4;338292;555759
24/09/2024;37896;2845;4753;14;5;351583;555762
24/09/2024;37897;2845;4753;3;5;338292;555759
24/09/2024;37898;3300;4753;8;7;338292;555755
24/09/2024;37898;3300;4753;11;7;338292;555755
24/09/2024;37898;3300;4753;13;7;338292;555755
24/09/2024;37898;3300;4753;4;3;338292;555755
24/09/2024;37898;3300;4753;7;3;338292;555755
24/09/2024;37898;3300;4753;9;3;338292;555755
24/09/2024;37898;3300;4753;9;3;338292;555755
24/09/2024;37898;3300;4753;10;3;338292;555755
24/09/2024;37898;3300;4753;14;3;338292;555755
24/09/2024;37898;3300;4753;6;4;338292;555755
24/09/2024;37898;3300;4753;9;4;338292;555755
24/09/2024;37898;3300;4753;9;4;338292;555755
24/09/2024;37898;3300;4753;10;4;338292;555755
24/09/2024;37898;3300;4753;11;4;338292;555755
24/09/2024;37898;3300;4753;8;5;338292;555755
24/09/2024;37898;3300;4753;10;5;338292;555755
24/09/2024;37899;3145;4754;3;7;331894;555759
24/09/2024;37900;3145;4754;10;7;345406;555760
24/09/2024;37901;3145;4754;10;7;330074;555757
24/09/2024;37901;3145;4754;22;7;330074;555757
24/09/2024;37899;3145;4754;6;3;331894;555759
24/09/2024;37900;3145;4754;5;3;345406;555760
24/09/2024;37900;3145;4754;6;3;345406;555760
24/09/2024;37900;3145;4754;8;3;345406;555760
24/09/2024;37900;3145;4754;9;3;345406;555760
24/09/2024;37900;3145;4754;10;3;345406;555760
24/09/2024;37900;3145;4754;14;3;345406;555760
24/09/2024;37901;3145;4754;18;3;330074;555757
24/09/2024;37901;3145;4754;24;3;330074;555757
24/09/2024;37901;3145;4754;24;3;330074;555757
24/09/2024;37901;3145;4754;25;3;330074;555757
24/09/2024;37902;3145;4754;3;3;341300;555755
24/09/2024;37902;3145;4754;4;3;341300;555755
24/09/2024;37902;3145;4754;6;3;341300;555755
24/09/2024;37899;3145;4754;3;4;331894;555759
24/09/2024;37900;3145;4754;9;4;345406;555760
24/09/2024;37900;3145;4754;16;4;345406;555760
24/09/2024;37900;3145;4754;17;4;345406;555760
24/09/2024;37901;3145;4754;24;4;330074;555757
24/09/2024;37901;3145;4754;24;4;330074;555757
24/09/2024;37899;3145;4754;2;5;331894;555759
24/09/2024;37900;3145;4754;7;5;345406;555760
24/09/2024;37900;3145;4754;9;5;345406;555760
24/09/2024;37900;3145;4754;16;5;345406;555760
24/09/2024;37901;3145;4754;19;5;330074;555757
24/09/2024;37901;3145;4754;32;5;330074;555757
24/09/2024;37903;3917;4754;4;3;342504;555759
24/09/2024;37904;3917;4754;3;3;355311;555759
24/09/2024;37904;3917;4754;3;4;355311;555759
24/09/2024;37905;4820;4755;1;4;351583;555762
24/09/2024;37905;4820;4755;1;5;351583;555762
25/09/2024;37906;2826;2917;4;3;347612;555756
25/09/2024;37907;2854;2917;1;7;343295;555755
25/09/2024;37908;2854;2917;8;7;347605;555756
25/09/2024;37908;2854;2917;8;7;347605;555756
25/09/2024;37908;2854;2917;12;7;347605;555756
25/09/2024;37908;2854;2917;12;7;347605;555756
25/09/2024;37909;2854;2917;7;7;341358;555762
25/09/2024;37910;2854;2917;2;7;341300;555756
25/09/2024;37907;2854;2917;3;3;343295;555755
25/09/2024;37908;2854;2917;8;3;347605;555756
25/09/2024;37908;2854;2917;8;3;347605;555756
25/09/2024;37908;2854;2917;12;3;347605;555756
25/09/2024;37908;2854;2917;12;3;347605;555756
25/09/2024;37908;2854;2917;13;3;347605;555756
25/09/2024;37908;2854;2917;19;3;347605;555756
25/09/2024;37909;2854;2917;15;3;341358;555762
25/09/2024;37910;2854;2917;5;3;341300;555756
25/09/2024;37907;2854;2917;3;4;343295;555755
25/09/2024;37908;2854;2917;8;4;347605;555756
25/09/2024;37908;2854;2917;8;4;347605;555756
25/09/2024;37908;2854;2917;9;4;347605;555756
25/09/2024;37908;2854;2917;12;4;347605;555756
25/09/2024;37908;2854;2917;12;4;347605;555756
25/09/2024;37908;2854;2917;14;4;347605;555756
25/09/2024;37908;2854;2917;15;4;347605;555756
25/09/2024;37909;2854;2917;18;4;341358;555762
25/09/2024;37910;2854;2917;3;4;341300;555756
25/09/2024;37907;2854;2917;1;5;343295;555755
25/09/2024;37908;2854;2917;8;5;347605;555756
25/09/2024;37908;2854;2917;8;5;347605;555756
25/09/2024;37908;2854;2917;9;5;347605;555756
25/09/2024;37908;2854;2917;12;5;347605;555756
25/09/2024;37909;2854;2917;9;5;341358;555762
25/09/2024;37910;2854;2917;2;5;341300;555756
25/09/2024;37909;2854;2917;7;6;341358;555762
25/09/2024;37911;2840;4750;0;7;342504;555757
25/09/2024;37912;2840;4750;3;7;344265;555760
25/09/2024;37913;2840;4750;0;7;339382;555754
25/09/2024;37914;2840;4750;0;7;333528;555759
25/09/2024;37915;2840;4750;0;7;344265;555761
25/09/2024;37916;2840;4750;6;7;332954;555756
25/09/2024;37916;2840;4750;7;7;332954;555756
25/09/2024;37916;2840;4750;11;7;332954;555756
25/09/2024;37917;2840;4750;8;7;347612;555762
25/09/2024;37911;2840;4750;0;3;342504;555757
25/09/2024;37912;2840;4750;7;3;344265;555760
25/09/2024;37918;2840;4750;0;3;345791;555758
25/09/2024;37919;2840;4750;3;3;345791;555755
25/09/2024;37913;2840;4750;3;3;339382;555754
25/09/2024;37914;2840;4750;3;3;333528;555759
25/09/2024;37915;2840;4750;6;3;344265;555761
25/09/2024;37916;2840;4750;1;3;332954;555756
25/09/2024;37916;2840;4750;6;3;332954;555756
25/09/2024;37916;2840;4750;7;3;332954;555756
25/09/2024;37917;2840;4750;12;3;347612;555762
25/09/2024;37911;2840;4750;0;4;342504;555757
25/09/2024;37912;2840;4750;6;4;344265;555760
25/09/2024;37918;2840;4750;1;4;345791;555758
25/09/2024;37919;2840;4750;0;4;345791;555755
25/09/2024;37913;2840;4750;0;4;339382;555754
25/09/2024;37914;2840;4750;3;4;333528;555759
25/09/2024;37916;2840;4750;4;4;332954;555756
25/09/2024;37916;2840;4750;10;4;332954;555756
25/09/2024;37917;2840;4750;12;4;347612;555762
25/09/2024;37912;2840;4750;4;5;344265;555760
25/09/2024;37918;2840;4750;1;5;345791;555758
25/09/2024;37913;2840;4750;0;5;339382;555754
25/09/2024;37914;2840;4750;1;5;333528;555759
25/09/2024;37915;2840;4750;0;5;344265;555761
25/09/2024;37916;2840;4750;10;5;332954;555756
25/09/2024;37920;3438;4750;0;7;342504;555757
25/09/2024;37920;3438;4750;6;3;342504;555757
25/09/2024;37920;3438;4750;0;4;342504;555757
25/09/2024;37920;3438;4750;0;5;342504;555757
25/09/2024;37921;3438;4750;1;5;346359;555757
25/09/2024;37922;2840;4751;14;7;330484;555762
25/09/2024;37922;2840;4751;24;3;330484;555762
25/09/2024;37922;2840;4751;14;4;330484;555762
25/09/2024;37922;2840;4751;9;5;330484;555762
25/09/2024;37923;3438;4751;3;7;328523;555762
25/09/2024;37923;3438;4751;6;7;328523;555762
25/09/2024;37923;3438;4751;9;7;328523;555762
25/09/2024;37924;3438;4751;9;7;342501;555759
25/09/2024;37923;3438;4751;1;3;328523;555762
25/09/2024;37923;3438;4751;4;3;328523;555762
25/09/2024;37923;3438;4751;5;3;328523;555762
25/09/2024;37923;3438;4751;6;3;328523;555762
25/09/2024;37923;3438;4751;6;3;328523;555762
25/09/2024;37924;3438;4751;5;3;342501;555759
25/09/2024;37924;3438;4751;6;3;342501;555759
25/09/2024;37924;3438;4751;7;3;342501;555759
25/09/2024;37924;3438;4751;8;3;342501;555759
25/09/2024;37924;3438;4751;8;3;342501;555759
25/09/2024;37924;3438;4751;9;3;342501;555759
25/09/2024;37923;3438;4751;1;4;328523;555762
25/09/2024;37923;3438;4751;3;4;328523;555762
25/09/2024;37923;3438;4751;4;4;328523;555762
25/09/2024;37923;3438;4751;5;4;328523;555762
25/09/2024;37924;3438;4751;4;4;342501;555759
25/09/2024;37924;3438;4751;4;4;342501;555759
25/09/2024;37924;3438;4751;6;4;342501;555759
25/09/2024;37924;3438;4751;8;4;342501;555759
25/09/2024;37924;3438;4751;8;4;342501;555759
25/09/2024;37923;3438;4751;4;5;328523;555762
25/09/2024;37924;3438;4751;5;5;342501;555759
25/09/2024;37924;3438;4751;6;5;342501;555759
25/09/2024;37924;3438;4751;7;5;342501;555759
25/09/2024;37924;3438;4751;8;5;342501;555759
25/09/2024;37925;4595;4751;1;7;346359;555757
25/09/2024;37925;4595;4751;4;3;346359;555757
25/09/2024;37925;4595;4751;4;4;346359;555757
25/09/2024;37926;2841;4752;1;7;338292;555755
25/09/2024;37927;2841;4752;0;7;330074;555755
25/09/2024;37926;2841;4752;1;3;338292;555755
25/09/2024;37927;2841;4752;0;3;330074;555755
25/09/2024;37926;2841;4752;1;4;338292;555755
25/09/2024;37927;2841;4752;0;4;330074;555755
25/09/2024;37926;2841;4752;0;5;338292;555755
25/09/2024;37927;2841;4752;0;5;330074;555755
25/09/2024;37928;2850;4752;13;7;344531;555755
25/09/2024;37928;2850;4752;6;3;344531;555755
25/09/2024;37928;2850;4752;8;3;344531;555755
25/09/2024;37928;2850;4752;9;3;344531;555755
25/09/2024;37928;2850;4752;15;3;344531;555755
25/09/2024;37928;2850;4752;7;4;344531;555755
25/09/2024;37928;2850;4752;16;4;344531;555755
25/09/2024;37928;2850;4752;15;5;344531;555755
25/09/2024;37929;2850;4752;5;5;347612;555762
25/09/2024;37930;2832;4755;11;7;333528;555761
25/09/2024;37931;2832;4755;2;3;338292;555760
25/09/2024;37931;2832;4755;3;3;338292;555760
25/09/2024;37931;2832;4755;5;3;338292;555760
25/09/2024;37931;2832;4755;7;3;338292;555760
25/09/2024;37931;2832;4755;11;3;338292;555760
25/09/2024;37932;2832;4755;2;3;331250;555760
25/09/2024;37932;2832;4755;4;3;331250;555760
25/09/2024;37932;2832;4755;5;3;331250;555760
25/09/2024;37932;2832;4755;7;3;331250;555760
25/09/2024;37932;2832;4755;13;3;331250;555760
25/09/2024;37930;2832;4755;7;3;333528;555761
25/09/2024;37930;2832;4755;9;3;333528;555761
25/09/2024;37930;2832;4755;10;3;333528;555761
25/09/2024;37930;2832;4755;11;3;333528;555761
25/09/2024;37931;2832;4755;7;4;338292;555760
25/09/2024;37931;2832;4755;8;4;338292;555760
25/09/2024;37931;2832;4755;10;4;338292;555760
25/09/2024;37932;2832;4755;26;4;331250;555760
25/09/2024;37930;2832;4755;7;4;333528;555761
25/09/2024;37930;2832;4755;9;4;333528;555761
25/09/2024;37930;2832;4755;11;4;333528;555761
25/09/2024;37930;2832;4755;11;4;333528;555761
25/09/2024;37931;2832;4755;7;5;338292;555760
25/09/2024;37931;2832;4755;7;5;338292;555760
25/09/2024;37932;2832;4755;15;5;331250;555760
25/09/2024;37930;2832;4755;4;5;333528;555761
25/09/2024;37930;2832;4755;10;5;333528;555761
25/09/2024;37930;2832;4755;12;5;333528;555761
26/09/2024;37933;2854;2917;8;7;333528;555754
26/09/2024;37933;2854;2917;10;7;333528;555754
26/09/2024;37933;2854;2917;11;7;333528;555754
26/09/2024;37933;2854;2917;14;7;333528;555754
26/09/2024;37933;2854;2917;15;7;333528;555754
26/09/2024;37933;2854;2917;7;3;333528;555754
26/09/2024;37933;2854;2917;7;3;333528;555754
26/09/2024;37933;2854;2917;10;3;333528;555754
26/09/2024;37933;2854;2917;11;3;333528;555754
26/09/2024;37933;2854;2917;11;3;333528;555754
26/09/2024;37933;2854;2917;12;3;333528;555754
26/09/2024;37933;2854;2917;12;3;333528;555754
26/09/2024;37933;2854;2917;13;3;333528;555754
26/09/2024;37933;2854;2917;14;3;333528;555754
26/09/2024;37933;2854;2917;15;3;333528;555754
26/09/2024;37933;2854;2917;8;4;333528;555754
26/09/2024;37933;2854;2917;8;4;333528;555754
26/09/2024;37933;2854;2917;10;4;333528;555754
26/09/2024;37933;2854;2917;10;4;333528;555754
26/09/2024;37933;2854;2917;11;4;333528;555754
26/09/2024;37933;2854;2917;14;4;333528;555754
26/09/2024;37933;2854;2917;15;4;333528;555754
26/09/2024;37933;2854;2917;8;5;333528;555754
26/09/2024;37933;2854;2917;10;5;333528;555754
